slot, allocate quality, display quality,pose,delay, throughput, video size
15772,3,3,(1090 535 -7.86467 -71.39406),0.0,0.0,0
15773,3,3,(1090 535 -7.699539 -70.74221),0.0,0.0,0
15774,3,3,(1085 535 -7.6486206 -70.13984),2.478125,9.079332,23895
15775,3,3,(1085 535 -7.57283 -69.56781),0.0,0.0,0
15776,3,3,(1085 535 -7.4436035 -68.97537),0.0,0.0,0
15777,3,3,(1080 535 -7.2785187 -67.95529),2.867708,7.861777,23933
15778,3,0,(1080 540 -7.0538483 -66.97274),2.432292,9.351621,24141
15779,3,3,(1080 540 -6.847336 -66.2351),0.0,0.0,0
15780,3,3,(1080 540 -6.536972 -65.40357),0.0,0.0,0
15781,3,3,(1075 540 -6.2368774 -64.55717),8.213021,2.7509284,23992
15782,3,3,(1075 540 -6.0104065 -63.719864),0.0,0.0,0
15783,3,3,(1075 540 -5.878357 -62.734406),0.0,0.0,0
15784,3,3,(1075 540 -5.7816315 -61.744446),0.0,0.0,0
15785,3,3,(1070 540 -5.6288605 -60.83928),3.597917,6.204488,23720
15786,3,3,(1070 540 -5.5319366 -60.13832),0.882292,9.761038,10007
15787,3,3,(1070 545 -5.449814 -59.492622),2.460416,9.175096,23965
15788,-1,3,(1070 545 -5.449814 -59.492622),0.0,0.0,0
15789,3,3,(1065 545 -4.8413086 -56.870407),3.616146,6.1018496,23462
15790,-1,3,(1065 545 -4.8413086 -56.870407),0.0,0.0,0
15791,3,3,(1065 545 -4.984604 -55.907944),0.0,0.0,0
15792,3,3,(1065 545 -4.983658 -55.015823),0.0,0.0,0
15793,3,3,(1060 550 -5.019104 -54.117188),2.898437,7.677586,23649
15794,3,3,(1060 550 -5.04245 -53.31485),1.527083,9.92491,16551
15795,3,3,(1060 550 -5.082077 -52.657272),0.0,0.0,0
15796,3,3,(1060 550 -5.038498 -52.179855),0.0,0.0,0
15797,3,3,(1055 550 -4.9573517 -51.65564),2.302084,9.5630665,23410
15798,3,3,(1055 555 -5.011444 -50.621002),2.709895,8.049458,23209
15799,3,3,(1055 555 -5.0302277 -49.70192),0.0,0.0,0
15800,3,3,(1055 555 -4.9644623 -49.202087),0.0,0.0,0
15801,3,3,(1050 555 -4.921295 -48.62497),7.422395,2.93632,23193
15802,3,3,(1050 555 -4.956543 -48.12802),1.540104,9.553885,16109
15803,3,3,(1050 555 -4.980713 -47.695267),0.694791,12.13982,9822
15804,3,3,(1050 560 -4.965088 -47.193436),2.071354,10.555173,23258
15805,3,3,(1050 560 -4.9279327 -46.750763),0.0,0.0,0
15806,3,3,(1050 560 -4.9269257 -46.411438),0.0,0.0,0
15807,3,3,(1050 560 -4.9548035 -46.057236),0.0,0.0,0
15808,3,3,(1050 560 -5.0080414 -45.46219),0.0,0.0,0
15809,3,3,(1050 560 -5.130951 -45.0188),0.0,0.0,0
15810,3,3,(1050 560 -5.244385 -44.724792),0.0,0.0,0
15811,3,3,(1050 560 -5.216461 -44.27884),0.0,0.0,0
15812,3,3,(1050 560 -5.011688 -43.97696),0.0,0.0,0
15813,3,3,(1050 560 -4.8259735 -43.73999),0.0,0.0,0
15814,3,3,(1050 560 -4.588379 -43.458374),0.0,0.0,0
15815,3,3,(1050 560 -4.406601 -43.19095),0.0,0.0,0
15816,3,3,(1050 560 -4.309799 -42.90805),0.0,0.0,0
15817,3,3,(1050 560 -4.431381 -42.882874),0.0,0.0,0
15818,3,3,(1050 560 -4.6184845 -42.922867),0.0,0.0,0
15819,3,3,(1050 560 -4.73378 -42.76288),0.0,0.0,0
15820,3,3,(1050 560 -4.761963 -43.009857),0.0,0.0,0
15821,3,3,(1050 560 -4.724579 -43.379135),0.0,0.0,0
15822,3,3,(1050 560 -4.73555 -43.53157),0.0,0.0,0
15823,3,3,(1050 560 -4.731735 -43.846436),0.0,0.0,0
15824,3,3,(1050 560 -4.7466583 -44.3295),0.0,0.0,0
15825,3,0,(1050 560 -4.777542 -44.768494),0.0,0.0,0
15826,3,3,(1045 560 -4.902832 -45.269516),5.446875,3.9947975,23155
15827,3,3,(1045 560 -4.9948425 -45.80594),6.042187,1.4447592,10128
15828,3,3,(1045 565 -5.018753 -46.2798),3.917188,5.531489,23065
15829,3,3,(1040 565 -5.0734863 -47.09366),7.975,2.662243,22630
15830,3,3,(1040 565 -5.0137024 -47.889755),0.988542,8.611116,9899
15831,3,3,(1040 565 -4.924759 -48.489105),0.0,0.0,0
15832,3,3,(1040 570 -4.871048 -49.133682),8.696875,2.463019,22818
15833,3,3,(1040 570 -4.880493 -49.808228),2.522396,3.4284015,10046
15834,3,3,(1035 570 -4.9812775 -50.49373),2.338541,8.828406,22041
15835,3,3,(1035 570 -5.0634613 -51.16342),0.682292,11.775017,9434
15836,3,3,(1035 570 -5.2079773 -51.917526),0.0,0.0,0
15837,3,3,(1035 570 -5.3759613 -52.69271),0.0,0.0,0
15838,3,3,(1035 575 -5.4323425 -53.238113),3.014584,6.984592,22452
15839,3,3,(1030 575 -5.4725494 -53.73661),8.593229,2.4411397,22376
15840,3,3,(1030 575 -5.706772 -55.14067),0.845312,9.678172,9571
15841,3,3,(1030 575 -5.861725 -56.54622),0.0,0.0,0
15842,-1,0,(1030 575 -5.861725 -56.54622),0.0,0.0,0
15843,3,0,(1025 580 -6.240738 -58.406128),4.466145,4.6553392,22189
15844,3,3,(1025 580 -6.4584656 -59.33441),0.771354,10.512005,9503
15845,3,3,(1025 580 -6.666931 -60.338196),0.0,0.0,0
15846,3,3,(1020 580 -6.8819275 -61.42479),3.645312,5.6713815,22071
15847,3,3,(1020 580 -7.092499 -62.512733),5.44323,2.614507,15630
15848,3,3,(1020 580 -7.162369 -63.254303),0.0,0.0,0
15849,3,3,(1020 580 -7.197525 -63.91855),0.0,0.0,0
15850,3,3,(1015 585 -7.385025 -65.49526),3.390625,6.2408113,22557
15851,3,3,(1015 585 -7.390045 -66.85903),0.0,0.0,0
15852,3,3,(1015 585 -7.337784 -67.85047),0.0,0.0,0
15853,3,3,(1015 585 -7.3959045 -69.0699),0.0,0.0,0
15854,3,3,(1010 585 -7.4363403 -70.14937),8.789583,2.3497386,22052
15855,3,3,(1010 585 -7.591629 -71.194824),3.688021,2.1000934,9143
15856,3,3,(1010 585 -7.775711 -72.280365),0.0,0.0,0
15857,3,3,(1010 585 -7.8217926 -73.17779),0.0,0.0,0
15858,3,3,(1010 585 -7.7352753 -73.89473),0.0,0.0,0
15859,3,3,(1010 585 -7.6609497 -74.67585),0.0,0.0,0
15860,3,3,(1010 585 -7.6223297 -76.22315),0.0,0.0,0
15861,3,3,(1010 585 -7.654434 -77.82288),0.0,0.0,0
15862,3,3,(1010 585 -7.7157593 -79.04183),0.0,0.0,0
15863,3,3,(1010 585 -7.7144165 -80.63331),0.0,0.0,0
15864,3,3,(1010 585 -7.6803894 -82.207115),0.0,0.0,0
15865,3,3,(1010 585 -7.6520844 -83.60144),0.0,0.0,0
15866,3,3,(1010 585 -7.561569 -84.817276),0.0,0.0,0
15867,3,3,(1010 585 -7.5471954 -86.22666),0.0,0.0,0
15868,3,3,(1010 585 -7.5942993 -87.81168),0.0,0.0,0
15869,3,0,(1010 585 -7.765869 -89.675385),0.0,0.0,0
15870,3,0,(1010 585 -7.9699097 28.487366),2.740625,2.450373,8113
15871,3,0,(1010 585 -8.085342 176.88379),0.0,0.0,0
15872,3,3,(1010 585 -8.109009 145.37466),0.0,0.0,0
15873,3,3,(1010 585 -8.107376 83.80646),0.0,0.0,0
15874,3,3,(1010 585 -8.154022 82.13458),0.0,0.0,0
15875,3,3,(1010 585 -8.265671 80.76941),0.0,0.0,0
15876,3,3,(1010 585 -8.401215 79.32251),0.0,0.0,0
15877,3,3,(1010 585 -8.506439 77.71039),0.0,0.0,0
15878,3,3,(1010 585 -8.63208 76.173645),0.0,0.0,0
15879,3,3,(1010 585 -8.904755 74.596695),0.0,0.0,0
15880,3,3,(1010 585 -9.200531 73.00833),0.0,0.0,0
15881,3,3,(1010 585 -9.328934 71.01837),0.0,0.0,0
15882,3,3,(1010 585 -9.402878 68.89264),0.0,0.0,0
15883,3,3,(1010 585 -9.411865 67.231674),0.0,0.0,0
15884,3,3,(1010 585 -9.409515 65.651184),0.0,0.0,0
15885,3,3,(1010 585 -9.397507 63.925766),0.0,0.0,0
15886,3,3,(1010 585 -9.40036 62.331818),0.0,0.0,0
15887,3,3,(1010 585 -9.442139 60.778763),0.0,0.0,0
15888,3,3,(1010 585 -9.417755 59.27321),0.0,0.0,0
15889,3,3,(1010 585 -9.380676 57.796417),0.0,0.0,0
15890,3,3,(1010 585 -9.345825 56.3723),0.0,0.0,0
15891,3,3,(1010 585 -9.429443 55.142014),0.0,0.0,0
15892,3,3,(1010 585 -9.505127 54.015488),0.0,0.0,0
15893,3,3,(1010 585 -9.506012 52.835144),0.0,0.0,0
15894,3,3,(1010 585 -9.530212 51.80832),0.0,0.0,0
15895,3,3,(1010 585 -9.553925 50.834534),0.0,0.0,0
15896,3,3,(1010 585 -9.611237 49.007034),0.0,0.0,0
15897,3,3,(1010 585 -9.6045685 47.473618),0.0,0.0,0
15898,3,3,(1010 585 -9.599106 46.31572),0.0,0.0,0
15899,3,3,(1010 585 -9.638626 44.88768),0.0,0.0,0
15900,3,3,(1010 585 -9.578323 43.52014),0.0,0.0,0
15901,3,3,(1010 585 -9.514938 42.130356),0.0,0.0,0
15902,3,3,(1010 585 -9.496933 40.73433),0.0,0.0,0
15903,3,3,(1010 585 -9.39798 39.18332),0.0,0.0,0
15904,3,3,(1010 585 -9.363693 37.521973),0.0,0.0,0
15905,3,3,(1010 585 -9.386215 35.92653),0.0,0.0,0
15906,3,3,(1010 585 -9.527832 34.495407),0.0,0.0,0
15907,3,3,(1010 585 -9.617371 32.993286),0.0,0.0,0
15908,3,3,(1010 585 -9.603622 31.40033),0.0,0.0,0
15909,3,3,(1010 585 -9.538345 29.700989),0.0,0.0,0
15910,3,3,(1010 585 -9.357391 28.03894),0.0,0.0,0
15911,3,3,(1010 585 -9.202438 26.475128),0.0,0.0,0
15912,3,3,(1010 585 -9.032043 24.933823),0.0,0.0,0
15913,3,3,(1010 585 -8.905869 23.48526),0.0,0.0,0
15914,3,3,(1010 585 -8.825104 22.025635),0.0,0.0,0
15915,3,3,(1010 585 -8.814026 20.71492),0.0,0.0,0
15916,3,3,(1010 585 -8.786102 19.411041),0.0,0.0,0
15917,3,3,(1010 585 -8.698044 18.003296),0.0,0.0,0
15918,3,3,(1010 585 -8.617767 16.6996),0.0,0.0,0
15919,3,3,(1010 585 -8.6293335 15.324585),0.0,0.0,0
15920,3,3,(1010 585 -8.671204 13.884491),0.0,0.0,0
15921,3,3,(1010 585 -8.604233 12.301422),0.0,0.0,0
15922,3,3,(1010 585 -8.473923 10.952393),0.0,0.0,0
15923,3,3,(1010 585 -8.362259 9.768234),0.0,0.0,0
15924,3,3,(1010 585 -8.285416 7.9086914),0.0,0.0,0
15925,3,3,(1010 585 -8.174362 6.080002),0.0,0.0,0
15926,3,3,(1010 585 -8.048691 4.5598297),0.0,0.0,0
15927,3,3,(1010 585 -7.8805237 3.036377),0.0,0.0,0
15928,3,3,(1010 585 -7.6907196 1.5450745),0.0,0.0,0
15929,3,3,(1010 585 -7.5298004 0.01737976),0.0,0.0,0
15930,3,3,(1010 585 -7.363373 -1.5207214),0.0,0.0,0
15931,3,3,(1010 585 -7.3166504 -2.8114777),0.0,0.0,0
15932,3,3,(1010 585 -7.292572 -3.8549957),0.0,0.0,0
15933,3,3,(1010 585 -7.2045135 -4.9769287),0.0,0.0,0
15934,3,3,(1010 585 -7.0495453 -6.3236084),0.0,0.0,0
15935,3,3,(1010 585 -6.7918243 -7.2731934),0.0,0.0,0
15936,3,3,(1010 585 -6.5494995 -8.048553),0.0,0.0,0
15937,3,3,(1010 585 -6.2942963 -9.374191),0.0,0.0,0
15938,3,3,(1010 585 -6.05484 -10.680374),0.0,0.0,0
15939,3,3,(1010 585 -5.8503113 -11.793243),0.0,0.0,0
15940,3,3,(1010 585 -5.9542236 -12.732803),0.0,0.0,0
15941,3,3,(1010 585 -6.239029 -13.656784),0.0,0.0,0
15942,3,3,(1010 585 -6.387253 -14.703384),0.0,0.0,0
15943,3,3,(1010 585 -6.643402 -15.69162),0.0,0.0,0
15944,3,3,(1010 585 -6.8945312 -16.694504),0.0,0.0,0
15945,3,3,(1010 585 -7.055542 -17.722443),0.0,0.0,0
15946,3,3,(1010 585 -7.085022 -18.675613),0.0,0.0,0
15947,3,3,(1010 585 -7.1564636 -19.620987),0.0,0.0,0
15948,3,3,(1010 585 -7.3249207 -20.5997),0.0,0.0,0
15949,3,3,(1010 585 -7.315201 -21.43747),0.0,0.0,0
15950,3,3,(1010 585 -7.270996 -22.241013),0.0,0.0,0
15951,3,3,(1010 585 -7.4961243 -23.522781),0.0,0.0,0
15952,3,3,(1010 585 -7.6189575 -24.654465),0.0,0.0,0
15953,3,3,(1010 585 -7.608246 -25.506073),0.0,0.0,0
15954,3,3,(1010 585 -7.6748962 -26.480942),0.0,0.0,0
15955,3,3,(1010 585 -7.577133 -27.421112),0.0,0.0,0
15956,3,3,(1010 585 -7.51622 -28.26976),0.0,0.0,0
15957,3,3,(1010 585 -7.5556946 -29.118454),0.0,0.0,0
15958,3,3,(1010 585 -7.63974 -30.116653),0.0,0.0,0
15959,3,3,(1010 585 -7.793564 -31.079865),0.0,0.0,0
15960,3,3,(1010 585 -7.9179688 -31.973099),0.0,0.0,0
15961,3,3,(1010 585 -7.9699097 -32.91046),0.0,0.0,0
15962,3,3,(1010 585 -8.048126 -33.836517),0.0,0.0,0
15963,3,3,(1010 585 -8.159927 -34.75241),0.0,0.0,0
15964,3,3,(1010 585 -8.392136 -35.949615),0.0,0.0,0
15965,3,3,(1010 585 -8.63092 -37.17563),0.0,0.0,0
15966,3,3,(1010 585 -8.792862 -38.25473),0.0,0.0,0
15967,3,3,(1010 585 -8.932404 -39.31134),0.0,0.0,0
15968,3,3,(1010 585 -8.934067 -40.279144),0.0,0.0,0
15969,3,3,(1010 585 -8.921814 -41.248566),0.0,0.0,0
15970,3,3,(1010 585 -8.720947 -42.402847),0.0,0.0,0
15971,3,3,(1010 585 -8.44368 -43.6326),0.0,0.0,0
15972,3,3,(1010 585 -8.289642 -44.79924),0.0,0.0,0
15973,3,3,(1010 585 -8.172028 -45.963867),0.0,0.0,0
15974,3,3,(1010 585 -8.108505 -47.302277),0.0,0.0,0
15975,3,3,(1010 585 -8.045944 -48.527603),0.0,0.0,0
15976,3,3,(1010 585 -7.961136 -49.63156),0.0,0.0,0
15977,3,3,(1010 585 -7.7381744 -50.775787),0.0,0.0,0
15978,3,3,(1010 585 -7.4812164 -51.911774),0.0,0.0,0
15979,3,3,(1010 585 -7.036194 -53.14969),0.0,0.0,0
15980,3,3,(1010 585 -6.527954 -54.189575),0.0,0.0,0
15981,3,0,(1010 585 -6.147949 -55.131912),0.0,0.0,0
15982,3,3,(1010 585 -6.135971 -55.981995),0.0,0.0,0
15983,3,3,(1010 585 -6.376114 -56.74131),0.0,0.0,0
15984,3,3,(1010 585 -6.4292297 -57.445213),0.0,0.0,0
15985,3,3,(1010 585 -6.391632 -58.13266),0.0,0.0,0
15986,3,3,(1010 585 -6.0828705 -58.782387),0.0,0.0,0
15987,3,3,(1010 585 -5.3776093 -59.551865),0.0,0.0,0
15988,3,3,(1010 585 -4.737808 -60.413635),0.0,0.0,0
15989,3,3,(1010 585 -4.46756 -61.252686),0.0,0.0,0
15990,3,3,(1010 585 -4.871643 -62.07968),0.0,0.0,0
15991,3,3,(1010 585 -5.327347 -62.87497),0.0,0.0,0
15992,3,3,(1010 585 -5.9637146 -63.85263),0.0,0.0,0
15993,3,3,(1010 585 -6.752594 -64.952065),0.0,0.0,0
15994,3,3,(1010 585 -7.3029633 -65.98632),0.0,0.0,0
15995,3,3,(1010 585 -7.216202 -66.8851),0.0,0.0,0
15996,3,3,(1010 585 -6.9508057 -67.87721),0.0,0.0,0
15997,3,3,(1010 585 -6.9908295 -68.94658),0.0,0.0,0
15998,3,3,(1010 585 -7.4409027 -69.98623),0.0,0.0,0
15999,3,3,(1010 585 -8.171524 -71.04277),0.0,0.0,0
16000,3,3,(1010 585 -8.748108 -72.08728),0.0,0.0,0
16001,3,3,(1010 585 -9.0868225 -73.20186),0.0,0.0,0
16002,3,3,(1010 585 -8.94632 -74.26542),0.0,0.0,0
16003,3,3,(1010 585 -8.768951 -75.27409),0.0,0.0,0
16004,3,3,(1010 585 -8.245178 -76.35036),0.0,0.0,0
16005,3,3,(1010 585 -7.58374 -77.699135),0.0,0.0,0
16006,3,3,(1010 585 -7.2071533 -79.09766),0.0,0.0,0
16007,3,3,(1010 585 -6.9884033 -80.28294),0.0,0.0,0
16008,3,3,(1010 585 -6.9684753 -81.51693),0.0,0.0,0
16009,3,3,(1010 585 -6.9082794 -82.808685),0.0,0.0,0
16010,3,3,(1010 585 -6.886688 -84.27574),0.0,0.0,0
16011,3,3,(1010 585 -7.101425 -85.72934),0.0,0.0,0
16012,3,3,(1010 585 -7.308853 -87.06159),0.0,0.0,0
16013,3,3,(1010 585 -7.429138 -88.545815),0.0,0.0,0
16014,3,3,(1010 585 -7.5446777 -89.75412),0.0,0.0,0
16015,3,0,(1010 585 -7.649872 -90.82649),0.0,0.0,0
16016,3,3,(1010 585 -7.703186 52.070557),0.0,0.0,0
16017,3,3,(1010 585 -7.810211 129.66827),0.0,0.0,0
16018,3,3,(1010 585 -7.962311 109.872406),0.0,0.0,0
16019,3,3,(1010 585 -8.163757 105.637695),0.0,0.0,0
16020,3,3,(1010 585 -8.502655 87.32214),0.0,0.0,0
16021,3,3,(1010 585 -8.829086 85.23224),0.0,0.0,0
16022,3,3,(1010 585 -9.078629 84.066956),0.0,0.0,0
16023,3,3,(1010 585 -9.202026 82.280334),0.0,0.0,0
16024,3,3,(1010 585 -9.304337 81.3103),0.0,0.0,0
16025,3,3,(1010 585 -9.315491 80.25882),0.0,0.0,0
16026,3,3,(1010 585 -9.39772 79.01849),0.0,0.0,0
16027,3,3,(1010 585 -9.583176 77.83002),0.0,0.0,0
16028,3,3,(1010 585 -9.726578 76.753784),0.0,0.0,0
16029,3,3,(1010 585 -9.703766 75.77826),0.0,0.0,0
16030,3,3,(1010 585 -9.570007 74.97861),0.0,0.0,0
16031,3,3,(1010 585 -9.50528 74.17685),0.0,0.0,0
16032,3,3,(1010 585 -9.42804 73.444046),0.0,0.0,0
16033,3,3,(1010 585 -9.339874 72.75012),0.0,0.0,0
16034,3,3,(1010 585 -9.357498 71.95099),0.0,0.0,0
16035,3,3,(1010 585 -9.346436 71.07704),0.0,0.0,0
16036,3,3,(1010 585 -9.280975 70.199844),0.0,0.0,0
16037,3,3,(1010 585 -9.109238 69.313416),0.0,0.0,0
16038,3,3,(1010 585 -8.963928 68.15071),0.0,0.0,0
16039,3,3,(1010 585 -8.904892 66.96356),0.0,0.0,0
16040,3,3,(1010 585 -8.817734 65.914246),0.0,0.0,0
16041,3,3,(1010 585 -8.725616 64.64639),0.0,0.0,0
16042,3,3,(1010 585 -8.58667 63.371613),0.0,0.0,0
16043,3,3,(1010 585 -8.437149 62.21228),0.0,0.0,0
16044,3,3,(1010 585 -8.152237 60.985107),0.0,0.0,0
16045,3,3,(1010 585 -7.9242096 59.889618),0.0,0.0,0
16046,3,3,(1010 585 -7.7995605 58.85251),0.0,0.0,0
16047,3,3,(1010 585 -7.541046 57.42862),0.0,0.0,0
16048,3,3,(1010 585 -7.2468414 55.85826),0.0,0.0,0
16049,3,3,(1010 585 -6.9918823 54.428604),0.0,0.0,0
16050,3,3,(1010 585 -6.6855316 53.12059),0.0,0.0,0
16051,3,3,(1010 585 -6.443512 51.867645),0.0,0.0,0
16052,3,3,(1010 585 -6.2504883 50.57907),0.0,0.0,0
16053,3,3,(1010 585 -6.154587 49.50479),0.0,0.0,0
16054,3,3,(1010 585 -6.084259 48.519974),0.0,0.0,0
16055,3,3,(1010 585 -5.9434814 47.427673),0.0,0.0,0
16056,3,3,(1010 585 -5.869446 46.573196),0.0,0.0,0
16057,3,3,(1010 585 -5.797928 45.814514),0.0,0.0,0
16058,3,3,(1010 585 -5.691925 44.937073),0.0,0.0,0
16059,3,3,(1010 585 -5.5703278 44.175537),0.0,0.0,0
16060,3,3,(1010 585 -5.5580597 43.435287),0.0,0.0,0
16061,3,3,(1010 585 -5.585556 42.62607),0.0,0.0,0
16062,3,3,(1010 585 -5.556839 41.646698),0.0,0.0,0
16063,3,3,(1010 585 -5.5664215 40.6485),0.0,0.0,0
16064,3,3,(1010 585 -5.5849 39.7446),0.0,0.0,0
16065,3,3,(1010 585 -5.4683685 38.78293),0.0,0.0,0
16066,3,3,(1010 585 -5.372528 37.76454),0.0,0.0,0
16067,3,3,(1010 585 -5.347107 36.7574),0.0,0.0,0
16068,3,3,(1010 585 -5.5799255 35.88835),0.0,0.0,0
